transaction_id,customer_id,transaction_type,transaction_amount,transaction_currency,transaction_date,channel,country,alert_flag,source_system
tran1d8135,cust2135,TRANSFER,2340,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d8136,cust2136,TRANSFER,2350,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d8137,cust2137,TRANSFER,2360,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d8138,cust2138,TRANSFER,2370,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d8139,cust2139,TRANSFER,2380,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d8140,cust2140,TRANSFER,2390,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d8141,cust2141,TRANSFER,2400,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d8142,cust2142,TRANSFER,2410,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d8143,cust2143,TRANSFER,2420,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d8144,cust2144,TRANSFER,2430,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d8145,cust2145,TRANSFER,2440,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d8146,cust2146,TRANSFER,2450,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d8147,cust2147,TRANSFER,2460,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d8148,cust2148,TRANSFER,2470,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d8149,cust2149,TRANSFER,2480,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d8150,cust2150,TRANSFER,2490,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d8151,cust2151,TRANSFER,2500,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d8152,cust2152,TRANSFER,2510,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d8153,cust2153,TRANSFER,2520,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d8154,cust2154,TRANSFER,2530,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d8155,cust2155,TRANSFER,2540,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d8156,cust2156,TRANSFER,2550,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d8157,cust2157,TRANSFER,2560,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d8158,cust2158,TRANSFER,2570,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d8159,cust2159,TRANSFER,2580,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d8160,cust2160,TRANSFER,2590,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d8161,cust2161,TRANSFER,2600,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d8162,cust2162,TRANSFER,2610,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d8163,cust2163,TRANSFER,2620,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d8164,cust2164,TRANSFER,2630,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d8165,cust2165,TRANSFER,2640,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d8166,cust2166,TRANSFER,2650,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d8167,cust2167,TRANSFER,2660,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d8168,cust2168,TRANSFER,2670,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d8169,cust2169,TRANSFER,2680,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d8170,cust2170,TRANSFER,2690,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d8171,cust2171,TRANSFER,2700,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d8172,cust2172,TRANSFER,2710,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d8173,cust2173,TRANSFER,2720,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d8174,cust2174,TRANSFER,2730,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d8175,cust2175,TRANSFER,2740,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d8176,cust2176,TRANSFER,2750,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d8177,cust2177,TRANSFER,2760,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d8178,cust2178,TRANSFER,2770,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d8179,cust2179,TRANSFER,2780,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d8180,cust2180,TRANSFER,2790,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d8181,cust2181,TRANSFER,2800,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d8182,cust2182,TRANSFER,2810,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d8183,cust2183,TRANSFER,2820,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d8184,cust2184,TRANSFER,2830,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d8185,cust2185,TRANSFER,2840,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d8186,cust2186,TRANSFER,2850,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d8187,cust2187,TRANSFER,2860,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d8188,cust2188,TRANSFER,2870,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d8189,cust2189,TRANSFER,2880,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d8190,cust2190,TRANSFER,2890,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d8191,cust2191,TRANSFER,2900,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d8192,cust2192,TRANSFER,2910,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d8193,cust2193,TRANSFER,2920,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d8194,cust2194,TRANSFER,2930,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d8195,cust2195,TRANSFER,2940,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d8196,cust2196,TRANSFER,2950,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d8197,cust2197,TRANSFER,2960,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d8198,cust2198,TRANSFER,2970,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d8199,cust2199,TRANSFER,2980,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d8200,cust2200,TRANSFER,2990,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d8201,cust2201,TRANSFER,3000,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d8202,cust2202,TRANSFER,3010,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d8203,cust2203,TRANSFER,3020,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d8204,cust2204,TRANSFER,3030,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d8205,cust2205,TRANSFER,3040,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d8206,cust2206,TRANSFER,3050,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d8207,cust2207,TRANSFER,3060,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d8208,cust2208,TRANSFER,3070,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d8209,cust2209,TRANSFER,3080,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d8210,cust2210,TRANSFER,3090,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d8211,cust2211,TRANSFER,3100,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d8212,cust2212,TRANSFER,3110,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d8213,cust2213,TRANSFER,3120,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d8214,cust2214,TRANSFER,3130,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d8215,cust2215,TRANSFER,3140,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d8216,cust2216,TRANSFER,3150,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d8217,cust2217,TRANSFER,3160,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d8218,cust2218,TRANSFER,3170,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d8219,cust2219,TRANSFER,3180,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d8220,cust2220,TRANSFER,3190,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d8221,cust2221,TRANSFER,3200,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d8222,cust2222,TRANSFER,3210,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d8223,cust2223,TRANSFER,3220,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d8224,cust2224,TRANSFER,3230,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d8225,cust2225,TRANSFER,3240,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d8226,cust2226,TRANSFER,3250,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d8227,cust2227,TRANSFER,3260,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d8228,cust2228,TRANSFER,3270,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d8229,cust2229,TRANSFER,3280,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d8230,cust2230,TRANSFER,3290,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d8231,cust2231,TRANSFER,3300,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d8232,cust2232,TRANSFER,3310,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d8233,cust2233,TRANSFER,3320,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d8234,cust2234,TRANSFER,3330,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d8235,cust2235,TRANSFER,3340,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d8236,cust2236,TRANSFER,3350,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d8237,cust2237,TRANSFER,3360,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d8238,cust2238,TRANSFER,3370,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d8239,cust2239,TRANSFER,3380,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d8240,cust2240,TRANSFER,3390,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d8241,cust2241,TRANSFER,3400,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d8242,cust2242,TRANSFER,3410,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d8243,cust2243,TRANSFER,3420,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d8244,cust2244,TRANSFER,3430,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d8245,cust2245,TRANSFER,3440,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d8246,cust2246,TRANSFER,3450,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d8247,cust2247,TRANSFER,3460,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d8248,cust2248,TRANSFER,3470,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d8249,cust2249,TRANSFER,3480,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d8250,cust2250,TRANSFER,3490,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d8251,cust2251,TRANSFER,3500,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d8252,cust2252,TRANSFER,3510,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d8253,cust2253,TRANSFER,3520,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d8254,cust2254,TRANSFER,3530,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d8255,cust2255,TRANSFER,3540,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d8256,cust2256,TRANSFER,3550,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d8257,cust2257,TRANSFER,3560,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d8258,cust2258,TRANSFER,3570,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d8259,cust2259,TRANSFER,3580,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d8260,cust2260,TRANSFER,3590,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d8261,cust2261,TRANSFER,3600,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d8262,cust2262,TRANSFER,3610,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d8263,cust2263,TRANSFER,3620,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d8264,cust2264,TRANSFER,3630,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d8265,cust2265,TRANSFER,3640,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d8266,cust2266,TRANSFER,3650,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d8267,cust2267,TRANSFER,3660,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d8268,cust2268,TRANSFER,3670,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d8269,cust2269,TRANSFER,3680,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d8270,cust2270,TRANSFER,3690,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d8271,cust2271,TRANSFER,3700,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d8272,cust2272,TRANSFER,3710,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d8273,cust2273,TRANSFER,3720,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d8274,cust2274,TRANSFER,3730,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d8275,cust2275,TRANSFER,3740,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d8276,cust2276,TRANSFER,3750,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d8277,cust2277,TRANSFER,3760,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d8278,cust2278,TRANSFER,3770,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d8279,cust2279,TRANSFER,3780,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d8280,cust2280,TRANSFER,3790,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d8281,cust2281,TRANSFER,3800,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d8282,cust2282,TRANSFER,3810,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d8283,cust2283,TRANSFER,3820,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d8284,cust2284,TRANSFER,3830,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d8285,cust2285,TRANSFER,3840,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d8286,cust2286,TRANSFER,3850,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d8287,cust2287,TRANSFER,3860,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d8288,cust2288,TRANSFER,3870,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d8289,cust2289,TRANSFER,3880,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d8290,cust2290,TRANSFER,3890,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d8291,cust2291,TRANSFER,3900,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d8292,cust2292,TRANSFER,3910,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d8293,cust2293,TRANSFER,3920,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d8294,cust2294,TRANSFER,3930,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d8295,cust2295,TRANSFER,3940,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d8296,cust2296,TRANSFER,3950,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d8297,cust2297,TRANSFER,3960,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d8298,cust2298,TRANSFER,3970,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d8299,cust2299,TRANSFER,3980,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d8300,cust2300,TRANSFER,3990,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d8301,cust2301,TRANSFER,4000,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d8302,cust2302,TRANSFER,4010,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d8303,cust2303,TRANSFER,4020,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d8304,cust2304,TRANSFER,4030,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d8305,cust2305,TRANSFER,4040,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d8306,cust2306,TRANSFER,4050,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d8307,cust2307,TRANSFER,4060,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d8308,cust2308,TRANSFER,4070,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d8309,cust2309,TRANSFER,4080,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d8310,cust2310,TRANSFER,4090,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d8311,cust2311,TRANSFER,4100,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d8312,cust2312,TRANSFER,4110,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d8313,cust2313,TRANSFER,4120,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d8314,cust2314,TRANSFER,4130,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d8315,cust2315,TRANSFER,4140,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d8316,cust2316,TRANSFER,4150,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d8317,cust2317,TRANSFER,4160,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d8318,cust2318,TRANSFER,4170,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d8319,cust2319,TRANSFER,4180,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d8320,cust2320,TRANSFER,4190,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d8321,cust2321,TRANSFER,4200,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d8322,cust2322,TRANSFER,4210,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d8323,cust2323,TRANSFER,4220,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d8324,cust2324,TRANSFER,4230,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d8325,cust2325,TRANSFER,4240,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d8326,cust2326,TRANSFER,4250,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d8327,cust2327,TRANSFER,4260,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d8328,cust2328,TRANSFER,4270,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d8329,cust2329,TRANSFER,4280,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d8330,cust2330,TRANSFER,4290,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d8331,cust2331,TRANSFER,4300,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d8332,cust2332,TRANSFER,4310,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d8333,cust2333,TRANSFER,4320,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d8334,cust2334,TRANSFER,4330,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d8335,cust2335,TRANSFER,4340,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d8336,cust2336,TRANSFER,4350,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d8337,cust2337,TRANSFER,4360,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d8338,cust2338,TRANSFER,4370,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d8339,cust2339,TRANSFER,4380,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d8340,cust2340,TRANSFER,4390,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d8341,cust2341,TRANSFER,4400,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d8342,cust2342,TRANSFER,4410,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d8343,cust2343,TRANSFER,4420,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d8344,cust2344,TRANSFER,4430,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d8345,cust2345,TRANSFER,4440,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d8346,cust2346,TRANSFER,4450,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d8347,cust2347,TRANSFER,4460,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d8348,cust2348,TRANSFER,4470,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d8349,cust2349,TRANSFER,4480,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d8350,cust2350,TRANSFER,4490,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d8351,cust2351,TRANSFER,4500,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d8352,cust2352,TRANSFER,4510,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d8353,cust2353,TRANSFER,4520,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d8354,cust2354,TRANSFER,4530,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d8355,cust2355,TRANSFER,4540,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d8356,cust2356,TRANSFER,4550,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d8357,cust2357,TRANSFER,4560,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d8358,cust2358,TRANSFER,4570,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d8359,cust2359,TRANSFER,4580,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d8360,cust2360,TRANSFER,4590,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d8361,cust2361,TRANSFER,4600,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d8362,cust2362,TRANSFER,4610,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d8363,cust2363,TRANSFER,4620,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d8364,cust2364,TRANSFER,4630,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d8365,cust2365,TRANSFER,4640,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d8366,cust2366,TRANSFER,4650,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d8367,cust2367,TRANSFER,4660,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d8368,cust2368,TRANSFER,4670,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d8369,cust2369,TRANSFER,4680,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d8370,cust2370,TRANSFER,4690,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d8371,cust2371,TRANSFER,4700,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d8372,cust2372,TRANSFER,4710,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d8373,cust2373,TRANSFER,4720,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d8374,cust2374,TRANSFER,4730,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d8375,cust2375,TRANSFER,4740,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d8376,cust2376,TRANSFER,4750,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d8377,cust2377,TRANSFER,4760,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d8378,cust2378,TRANSFER,4770,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d8379,cust2379,TRANSFER,4780,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d8380,cust2380,TRANSFER,4790,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d8381,cust2381,TRANSFER,4800,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d8382,cust2382,TRANSFER,4810,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d8383,cust2383,TRANSFER,4820,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d8384,cust2384,TRANSFER,4830,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d8385,cust2385,TRANSFER,4840,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d8386,cust2386,TRANSFER,4850,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d8387,cust2387,TRANSFER,4860,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d8388,cust2388,TRANSFER,4870,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d8389,cust2389,TRANSFER,4880,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d8390,cust2390,TRANSFER,4890,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d8391,cust2391,TRANSFER,4900,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d8392,cust2392,TRANSFER,4910,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d8393,cust2393,TRANSFER,4920,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d8394,cust2394,TRANSFER,4930,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d8395,cust2395,TRANSFER,4940,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d8396,cust2396,TRANSFER,4950,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d8397,cust2397,TRANSFER,4960,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d8398,cust2398,TRANSFER,4970,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d8399,cust2399,TRANSFER,4980,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d8400,cust2400,TRANSFER,4990,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d8401,cust2401,TRANSFER,5000,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d8402,cust2402,TRANSFER,5010,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
