customer_id,customer_name,country,risk_rating,kyc_status,customer_type,onboarding_channel
cust1011,Customer_11,IN,HIGH,COMPLETED,INDIVIDUAL,BRANCH
cust1012,Customer_12,IN,LOW,COMPLETED,INDIVIDUAL,BRANCH
cust1013,Customer_13,IN,MEDIUM,COMPLETED,INDIVIDUAL,BRANCH
cust1014,Customer_14,IN,HIGH,COMPLETED,INDIVIDUAL,BRANCH
cust1015,Customer_15,IN,LOW,COMPLETED,INDIVIDUAL,BRANCH
cust1016,Customer_16,IN,MEDIUM,COMPLETED,INDIVIDUAL,BRANCH
cust1017,Customer_17,IN,HIGH,COMPLETED,INDIVIDUAL,BRANCH
cust1018,Customer_18,IN,LOW,COMPLETED,INDIVIDUAL,BRANCH
cust1019,Customer_19,IN,MEDIUM,COMPLETED,INDIVIDUAL,BRANCH
cust1020,Customer_20,IN,HIGH,COMPLETED,INDIVIDUAL,BRANCH
cust1021,Customer_21,IN,LOW,COMPLETED,INDIVIDUAL,BRANCH
cust1022,Customer_22,IN,MEDIUM,COMPLETED,INDIVIDUAL,BRANCH
cust1023,Customer_23,IN,HIGH,COMPLETED,INDIVIDUAL,BRANCH
cust1024,Customer_24,IN,LOW,COMPLETED,INDIVIDUAL,BRANCH
cust1025,Customer_25,IN,MEDIUM,COMPLETED,INDIVIDUAL,BRANCH
cust1026,Customer_26,IN,HIGH,COMPLETED,INDIVIDUAL,BRANCH
cust1027,Customer_27,IN,LOW,COMPLETED,INDIVIDUAL,BRANCH
cust1028,Customer_28,IN,MEDIUM,COMPLETED,INDIVIDUAL,BRANCH
cust1029,Customer_29,IN,HIGH,COMPLETED,INDIVIDUAL,BRANCH
cust1030,Customer_30,IN,LOW,COMPLETED,INDIVIDUAL,BRANCH
cust1031,Customer_31,IN,MEDIUM,COMPLETED,INDIVIDUAL,BRANCH
cust1032,Customer_32,IN,HIGH,COMPLETED,INDIVIDUAL,BRANCH
cust1033,Customer_33,IN,LOW,COMPLETED,INDIVIDUAL,BRANCH
cust1034,Customer_34,IN,MEDIUM,COMPLETED,INDIVIDUAL,BRANCH
cust1035,Customer_35,IN,HIGH,COMPLETED,INDIVIDUAL,BRANCH
cust1036,Customer_36,IN,LOW,COMPLETED,INDIVIDUAL,BRANCH
cust1037,Customer_37,IN,MEDIUM,COMPLETED,INDIVIDUAL,BRANCH
cust1038,Customer_38,IN,HIGH,COMPLETED,INDIVIDUAL,BRANCH
cust1039,Customer_39,IN,LOW,COMPLETED,INDIVIDUAL,BRANCH
cust1040,Customer_40,IN,MEDIUM,COMPLETED,INDIVIDUAL,BRANCH
cust1041,Customer_41,IN,HIGH,COMPLETED,INDIVIDUAL,BRANCH
cust1042,Customer_42,IN,LOW,COMPLETED,INDIVIDUAL,BRANCH
cust1043,Customer_43,IN,MEDIUM,COMPLETED,INDIVIDUAL,BRANCH
cust1044,Customer_44,IN,HIGH,COMPLETED,INDIVIDUAL,BRANCH
cust1045,Customer_45,IN,LOW,COMPLETED,INDIVIDUAL,BRANCH
cust1046,Customer_46,IN,MEDIUM,COMPLETED,INDIVIDUAL,BRANCH
cust1047,Customer_47,IN,HIGH,COMPLETED,INDIVIDUAL,BRANCH
cust1048,Customer_48,IN,LOW,COMPLETED,INDIVIDUAL,BRANCH
cust1049,Customer_49,IN,MEDIUM,COMPLETED,INDIVIDUAL,BRANCH
cust1050,Customer_50,IN,HIGH,COMPLETED,INDIVIDUAL,BRANCH
cust1051,Customer_51,IN,LOW,COMPLETED,INDIVIDUAL,BRANCH
cust1052,Customer_52,IN,MEDIUM,COMPLETED,INDIVIDUAL,BRANCH
cust1053,Customer_53,IN,HIGH,COMPLETED,INDIVIDUAL,BRANCH
cust1054,Customer_54,IN,LOW,COMPLETED,INDIVIDUAL,BRANCH
cust1055,Customer_55,IN,MEDIUM,COMPLETED,INDIVIDUAL,BRANCH
cust1056,Customer_56,IN,HIGH,COMPLETED,INDIVIDUAL,BRANCH
cust1057,Customer_57,IN,LOW,COMPLETED,INDIVIDUAL,BRANCH
cust1058,Customer_58,IN,MEDIUM,COMPLETED,INDIVIDUAL,BRANCH
cust1059,Customer_59,IN,HIGH,COMPLETED,INDIVIDUAL,BRANCH
cust1060,Customer_60,IN,LOW,COMPLETED,INDIVIDUAL,BRANCH
cust1061,Customer_61,IN,MEDIUM,COMPLETED,INDIVIDUAL,BRANCH
cust1062,Customer_62,IN,HIGH,COMPLETED,INDIVIDUAL,BRANCH
cust1063,Customer_63,IN,LOW,COMPLETED,INDIVIDUAL,BRANCH
cust1064,Customer_64,IN,MEDIUM,COMPLETED,INDIVIDUAL,BRANCH
cust1065,Customer_65,IN,HIGH,COMPLETED,INDIVIDUAL,BRANCH
cust1066,Customer_66,IN,LOW,COMPLETED,INDIVIDUAL,BRANCH
cust1067,Customer_67,IN,MEDIUM,COMPLETED,INDIVIDUAL,BRANCH
cust1068,Customer_68,IN,HIGH,COMPLETED,INDIVIDUAL,BRANCH
cust1069,Customer_69,IN,LOW,COMPLETED,INDIVIDUAL,BRANCH
cust1070,Customer_70,IN,MEDIUM,COMPLETED,INDIVIDUAL,BRANCH
cust1071,Customer_71,IN,HIGH,COMPLETED,INDIVIDUAL,BRANCH
cust1072,Customer_72,IN,LOW,COMPLETED,INDIVIDUAL,BRANCH
cust1073,Customer_73,IN,MEDIUM,COMPLETED,INDIVIDUAL,BRANCH
cust1074,Customer_74,IN,HIGH,COMPLETED,INDIVIDUAL,BRANCH
cust1075,Customer_75,IN,LOW,COMPLETED,INDIVIDUAL,BRANCH
cust1076,Customer_76,IN,MEDIUM,COMPLETED,INDIVIDUAL,BRANCH
cust1077,Customer_77,IN,HIGH,COMPLETED,INDIVIDUAL,BRANCH
cust1078,Customer_78,IN,LOW,COMPLETED,INDIVIDUAL,BRANCH
cust1079,Customer_79,IN,MEDIUM,COMPLETED,INDIVIDUAL,BRANCH
cust1080,Customer_80,IN,HIGH,COMPLETED,INDIVIDUAL,BRANCH
cust1081,Customer_81,IN,LOW,COMPLETED,INDIVIDUAL,BRANCH
cust1082,Customer_82,IN,MEDIUM,COMPLETED,INDIVIDUAL,BRANCH
cust1083,Customer_83,IN,HIGH,COMPLETED,INDIVIDUAL,BRANCH
cust1084,Customer_84,IN,LOW,COMPLETED,INDIVIDUAL,BRANCH
cust1085,Customer_85,IN,MEDIUM,COMPLETED,INDIVIDUAL,BRANCH
cust1086,Customer_86,IN,HIGH,COMPLETED,INDIVIDUAL,BRANCH
cust1087,Customer_87,IN,LOW,COMPLETED,INDIVIDUAL,BRANCH
cust1088,Customer_88,IN,MEDIUM,COMPLETED,INDIVIDUAL,BRANCH
cust1089,Customer_89,IN,HIGH,COMPLETED,INDIVIDUAL,BRANCH
cust1090,Customer_90,IN,LOW,COMPLETED,INDIVIDUAL,BRANCH
cust1091,Customer_91,IN,MEDIUM,COMPLETED,INDIVIDUAL,BRANCH
cust1092,Customer_92,IN,HIGH,COMPLETED,INDIVIDUAL,BRANCH
cust1093,Customer_93,IN,LOW,COMPLETED,INDIVIDUAL,BRANCH
cust1094,Customer_94,IN,MEDIUM,COMPLETED,INDIVIDUAL,BRANCH
cust1095,Customer_95,IN,HIGH,COMPLETED,INDIVIDUAL,BRANCH
cust1096,Customer_96,IN,LOW,COMPLETED,INDIVIDUAL,BRANCH
cust1097,Customer_97,IN,MEDIUM,COMPLETED,INDIVIDUAL,BRANCH
cust1098,Customer_98,IN,HIGH,COMPLETED,INDIVIDUAL,BRANCH
cust1099,Customer_99,IN,LOW,COMPLETED,INDIVIDUAL,BRANCH
cust1100,Customer_100,IN,MEDIUM,COMPLETED,INDIVIDUAL,BRANCH
cust1101,Customer_1,IN,HIGH,COMPLETED,INDIVIDUAL,BRANCH
cust1102,Customer_2,IN,LOW,COMPLETED,INDIVIDUAL,BRANCH
cust1103,Customer_3,IN,MEDIUM,COMPLETED,INDIVIDUAL,BRANCH
cust1104,Customer_4,IN,HIGH,COMPLETED,INDIVIDUAL,BRANCH
cust1105,Customer_5,IN,LOW,COMPLETED,INDIVIDUAL,BRANCH
cust1106,Customer_6,IN,MEDIUM,COMPLETED,INDIVIDUAL,BRANCH
cust1107,Customer_7,IN,HIGH,COMPLETED,INDIVIDUAL,BRANCH
cust1108,Customer_8,IN,LOW,COMPLETED,INDIVIDUAL,BRANCH
cust1109,Customer_9,IN,MEDIUM,COMPLETED,INDIVIDUAL,BRANCH
cust1110,Customer_10,IN,HIGH,COMPLETED,INDIVIDUAL,BRANCH
cust1111,Customer_11,IN,LOW,COMPLETED,INDIVIDUAL,BRANCH
cust1112,Customer_12,IN,MEDIUM,COMPLETED,INDIVIDUAL,BRANCH
cust1113,Customer_13,IN,HIGH,COMPLETED,INDIVIDUAL,BRANCH
cust1114,Customer_14,IN,LOW,COMPLETED,INDIVIDUAL,BRANCH
cust1115,Customer_15,IN,MEDIUM,COMPLETED,INDIVIDUAL,BRANCH
cust1116,Customer_16,IN,HIGH,COMPLETED,INDIVIDUAL,BRANCH
cust1117,Customer_17,IN,LOW,COMPLETED,INDIVIDUAL,BRANCH
cust1118,Customer_18,IN,MEDIUM,COMPLETED,INDIVIDUAL,BRANCH
cust1119,Customer_19,IN,HIGH,COMPLETED,INDIVIDUAL,BRANCH
cust1120,Customer_20,IN,LOW,COMPLETED,INDIVIDUAL,BRANCH
cust1121,Customer_21,IN,MEDIUM,COMPLETED,INDIVIDUAL,BRANCH
cust1122,Customer_22,IN,HIGH,COMPLETED,INDIVIDUAL,BRANCH
cust1123,Customer_23,IN,LOW,COMPLETED,INDIVIDUAL,BRANCH
cust1124,Customer_24,IN,MEDIUM,COMPLETED,INDIVIDUAL,BRANCH
cust1125,Customer_25,IN,HIGH,COMPLETED,INDIVIDUAL,BRANCH
cust1126,Customer_26,IN,LOW,COMPLETED,INDIVIDUAL,BRANCH
cust1127,Customer_27,IN,MEDIUM,COMPLETED,INDIVIDUAL,BRANCH
cust1128,Customer_28,IN,HIGH,COMPLETED,INDIVIDUAL,BRANCH
cust1129,Customer_29,IN,LOW,COMPLETED,INDIVIDUAL,BRANCH
cust1130,Customer_30,IN,MEDIUM,COMPLETED,INDIVIDUAL,BRANCH
cust1131,Customer_31,IN,HIGH,COMPLETED,INDIVIDUAL,BRANCH
cust1132,Customer_32,IN,LOW,COMPLETED,INDIVIDUAL,BRANCH
cust1133,Customer_33,IN,MEDIUM,COMPLETED,INDIVIDUAL,BRANCH
cust1134,Customer_34,IN,HIGH,COMPLETED,INDIVIDUAL,BRANCH
cust1135,Customer_35,IN,LOW,COMPLETED,INDIVIDUAL,BRANCH
cust1136,Customer_36,IN,MEDIUM,COMPLETED,INDIVIDUAL,BRANCH
cust1137,Customer_37,IN,HIGH,COMPLETED,INDIVIDUAL,BRANCH
cust1138,Customer_38,IN,LOW,COMPLETED,INDIVIDUAL,BRANCH
cust1139,Customer_39,IN,MEDIUM,COMPLETED,INDIVIDUAL,BRANCH
cust1140,Customer_40,IN,HIGH,COMPLETED,INDIVIDUAL,BRANCH
cust1141,Customer_41,IN,LOW,COMPLETED,INDIVIDUAL,BRANCH
cust1142,Customer_42,IN,MEDIUM,COMPLETED,INDIVIDUAL,BRANCH
cust1143,Customer_43,IN,HIGH,COMPLETED,INDIVIDUAL,BRANCH
cust1144,Customer_44,IN,LOW,COMPLETED,INDIVIDUAL,BRANCH
cust1145,Customer_45,IN,MEDIUM,COMPLETED,INDIVIDUAL,BRANCH
cust1146,Customer_46,IN,HIGH,COMPLETED,INDIVIDUAL,BRANCH
cust1147,Customer_47,IN,LOW,COMPLETED,INDIVIDUAL,BRANCH
cust1148,Customer_48,IN,MEDIUM,COMPLETED,INDIVIDUAL,BRANCH
cust1149,Customer_49,IN,HIGH,COMPLETED,INDIVIDUAL,BRANCH
cust1150,Customer_50,IN,LOW,COMPLETED,INDIVIDUAL,BRANCH
cust1151,Customer_51,IN,MEDIUM,COMPLETED,INDIVIDUAL,BRANCH
cust1152,Customer_52,IN,HIGH,COMPLETED,INDIVIDUAL,BRANCH
cust1153,Customer_53,IN,LOW,COMPLETED,INDIVIDUAL,BRANCH
cust1154,Customer_54,IN,MEDIUM,COMPLETED,INDIVIDUAL,BRANCH
cust1155,Customer_55,IN,HIGH,COMPLETED,INDIVIDUAL,BRANCH
cust1156,Customer_56,IN,LOW,COMPLETED,INDIVIDUAL,BRANCH
cust1157,Customer_57,IN,MEDIUM,COMPLETED,INDIVIDUAL,BRANCH
cust1158,Customer_58,IN,HIGH,COMPLETED,INDIVIDUAL,BRANCH
cust1159,Customer_59,IN,LOW,COMPLETED,INDIVIDUAL,BRANCH
cust1160,Customer_60,IN,MEDIUM,COMPLETED,INDIVIDUAL,BRANCH
cust1161,Customer_61,IN,HIGH,COMPLETED,INDIVIDUAL,BRANCH
cust1162,Customer_62,IN,LOW,COMPLETED,INDIVIDUAL,BRANCH
cust1163,Customer_63,IN,MEDIUM,COMPLETED,INDIVIDUAL,BRANCH
cust1164,Customer_64,IN,HIGH,COMPLETED,INDIVIDUAL,BRANCH
cust1165,Customer_65,IN,LOW,COMPLETED,INDIVIDUAL,BRANCH
cust1166,Customer_66,IN,MEDIUM,COMPLETED,INDIVIDUAL,BRANCH
cust1167,Customer_67,IN,HIGH,COMPLETED,INDIVIDUAL,BRANCH
cust1168,Customer_68,IN,LOW,COMPLETED,INDIVIDUAL,BRANCH
cust1169,Customer_69,IN,MEDIUM,COMPLETED,INDIVIDUAL,BRANCH
cust1170,Customer_70,IN,HIGH,COMPLETED,INDIVIDUAL,BRANCH
cust1171,Customer_71,IN,LOW,COMPLETED,INDIVIDUAL,BRANCH
cust1172,Customer_72,IN,MEDIUM,COMPLETED,INDIVIDUAL,BRANCH
cust1173,Customer_73,IN,HIGH,COMPLETED,INDIVIDUAL,BRANCH
cust1174,Customer_74,IN,LOW,COMPLETED,INDIVIDUAL,BRANCH
cust1175,Customer_75,IN,MEDIUM,COMPLETED,INDIVIDUAL,BRANCH
cust1176,Customer_76,IN,HIGH,COMPLETED,INDIVIDUAL,BRANCH
cust1177,Customer_77,IN,LOW,COMPLETED,INDIVIDUAL,BRANCH
cust1178,Customer_78,IN,MEDIUM,COMPLETED,INDIVIDUAL,BRANCH
cust1179,Customer_79,IN,HIGH,COMPLETED,INDIVIDUAL,BRANCH
cust1180,Customer_80,IN,LOW,COMPLETED,INDIVIDUAL,BRANCH
cust1181,Customer_81,IN,MEDIUM,COMPLETED,INDIVIDUAL,BRANCH
cust1182,Customer_82,IN,HIGH,COMPLETED,INDIVIDUAL,BRANCH
cust1183,Customer_83,IN,LOW,COMPLETED,INDIVIDUAL,BRANCH
cust1184,Customer_84,IN,MEDIUM,COMPLETED,INDIVIDUAL,BRANCH
cust1185,Customer_85,IN,HIGH,COMPLETED,INDIVIDUAL,BRANCH
cust1186,Customer_86,IN,LOW,COMPLETED,INDIVIDUAL,BRANCH
cust1187,Customer_87,IN,MEDIUM,COMPLETED,INDIVIDUAL,BRANCH
cust1188,Customer_88,IN,HIGH,COMPLETED,INDIVIDUAL,BRANCH
cust1189,Customer_89,IN,LOW,COMPLETED,INDIVIDUAL,BRANCH
cust1190,Customer_90,IN,MEDIUM,COMPLETED,INDIVIDUAL,BRANCH
cust1191,Customer_91,IN,HIGH,COMPLETED,INDIVIDUAL,BRANCH
cust1192,Customer_92,IN,LOW,COMPLETED,INDIVIDUAL,BRANCH
cust1193,Customer_93,IN,MEDIUM,COMPLETED,INDIVIDUAL,BRANCH
cust1194,Customer_94,IN,HIGH,COMPLETED,INDIVIDUAL,BRANCH
cust1195,Customer_95,IN,LOW,COMPLETED,INDIVIDUAL,BRANCH
cust1196,Customer_96,IN,MEDIUM,COMPLETED,INDIVIDUAL,BRANCH
cust1197,Customer_97,IN,HIGH,COMPLETED,INDIVIDUAL,BRANCH
cust1198,Customer_98,IN,LOW,COMPLETED,INDIVIDUAL,BRANCH
cust1199,Customer_99,IN,MEDIUM,COMPLETED,INDIVIDUAL,BRANCH
cust1200,Customer_100,IN,HIGH,COMPLETED,INDIVIDUAL,BRANCH
cust1201,Customer_1,IN,LOW,COMPLETED,INDIVIDUAL,BRANCH
cust1202,Customer_2,IN,MEDIUM,COMPLETED,INDIVIDUAL,BRANCH
cust1203,Customer_3,IN,HIGH,COMPLETED,INDIVIDUAL,BRANCH
cust1204,Customer_4,IN,LOW,COMPLETED,INDIVIDUAL,BRANCH
cust1205,Customer_5,IN,MEDIUM,COMPLETED,INDIVIDUAL,BRANCH
cust1206,Customer_6,IN,HIGH,COMPLETED,INDIVIDUAL,BRANCH
cust1207,Customer_7,IN,LOW,COMPLETED,INDIVIDUAL,BRANCH
cust1208,Customer_8,IN,MEDIUM,COMPLETED,INDIVIDUAL,BRANCH
cust1209,Customer_9,IN,HIGH,COMPLETED,INDIVIDUAL,BRANCH
cust1210,Customer_10,IN,LOW,COMPLETED,INDIVIDUAL,BRANCH
cust1211,Customer_11,IN,MEDIUM,COMPLETED,INDIVIDUAL,BRANCH
cust1212,Customer_12,IN,HIGH,COMPLETED,INDIVIDUAL,BRANCH
cust1213,Customer_13,IN,LOW,COMPLETED,INDIVIDUAL,BRANCH
cust1214,Customer_14,IN,MEDIUM,COMPLETED,INDIVIDUAL,BRANCH
cust1215,Customer_15,IN,HIGH,COMPLETED,INDIVIDUAL,BRANCH
cust1216,Customer_16,IN,LOW,COMPLETED,INDIVIDUAL,BRANCH
cust1217,Customer_17,IN,MEDIUM,COMPLETED,INDIVIDUAL,BRANCH
cust1218,Customer_18,IN,HIGH,COMPLETED,INDIVIDUAL,BRANCH
cust1219,Customer_19,IN,LOW,COMPLETED,INDIVIDUAL,BRANCH
cust1220,Customer_20,IN,MEDIUM,COMPLETED,INDIVIDUAL,BRANCH
cust1221,Customer_21,IN,HIGH,COMPLETED,INDIVIDUAL,BRANCH
cust1222,Customer_22,IN,LOW,COMPLETED,INDIVIDUAL,BRANCH
cust1223,Customer_23,IN,MEDIUM,COMPLETED,INDIVIDUAL,BRANCH
cust1224,Customer_24,IN,HIGH,COMPLETED,INDIVIDUAL,BRANCH
cust1225,Customer_25,IN,LOW,COMPLETED,INDIVIDUAL,BRANCH
cust1226,Customer_26,IN,MEDIUM,COMPLETED,INDIVIDUAL,BRANCH
cust1227,Customer_27,IN,HIGH,COMPLETED,INDIVIDUAL,BRANCH
cust1228,Customer_28,IN,LOW,COMPLETED,INDIVIDUAL,BRANCH
cust1229,Customer_29,IN,MEDIUM,COMPLETED,INDIVIDUAL,BRANCH
cust1230,Customer_30,IN,HIGH,COMPLETED,INDIVIDUAL,BRANCH
cust1231,Customer_31,IN,LOW,COMPLETED,INDIVIDUAL,BRANCH
cust1232,Customer_32,IN,MEDIUM,COMPLETED,INDIVIDUAL,BRANCH
cust1233,Customer_33,IN,HIGH,COMPLETED,INDIVIDUAL,BRANCH
cust1234,Customer_34,IN,LOW,COMPLETED,INDIVIDUAL,BRANCH
cust1235,Customer_35,IN,MEDIUM,COMPLETED,INDIVIDUAL,BRANCH
cust1236,Customer_36,IN,HIGH,COMPLETED,INDIVIDUAL,BRANCH
cust1237,Customer_37,IN,LOW,COMPLETED,INDIVIDUAL,BRANCH
cust1238,Customer_38,IN,MEDIUM,COMPLETED,INDIVIDUAL,BRANCH
cust1239,Customer_39,IN,HIGH,COMPLETED,INDIVIDUAL,BRANCH
cust1240,Customer_40,IN,LOW,COMPLETED,INDIVIDUAL,BRANCH
cust1241,Customer_41,IN,MEDIUM,COMPLETED,INDIVIDUAL,BRANCH
cust1242,Customer_42,IN,HIGH,COMPLETED,INDIVIDUAL,BRANCH
cust1243,Customer_43,IN,LOW,COMPLETED,INDIVIDUAL,BRANCH
cust1244,Customer_44,IN,MEDIUM,COMPLETED,INDIVIDUAL,BRANCH
cust1245,Customer_45,IN,HIGH,COMPLETED,INDIVIDUAL,BRANCH
cust1246,Customer_46,IN,LOW,COMPLETED,INDIVIDUAL,BRANCH
cust1247,Customer_47,IN,MEDIUM,COMPLETED,INDIVIDUAL,BRANCH
cust1248,Customer_48,IN,HIGH,COMPLETED,INDIVIDUAL,BRANCH
cust1249,Customer_49,IN,LOW,COMPLETED,INDIVIDUAL,BRANCH
cust1250,Customer_50,IN,MEDIUM,COMPLETED,INDIVIDUAL,BRANCH
cust1251,Customer_51,IN,HIGH,COMPLETED,INDIVIDUAL,BRANCH
cust1252,Customer_52,IN,LOW,COMPLETED,INDIVIDUAL,BRANCH
cust1253,Customer_53,IN,MEDIUM,COMPLETED,INDIVIDUAL,BRANCH
cust1254,Customer_54,IN,HIGH,COMPLETED,INDIVIDUAL,BRANCH
cust1255,Customer_55,IN,LOW,COMPLETED,INDIVIDUAL,BRANCH
cust1256,Customer_56,IN,MEDIUM,COMPLETED,INDIVIDUAL,BRANCH
cust1257,Customer_57,IN,HIGH,COMPLETED,INDIVIDUAL,BRANCH
cust1258,Customer_58,IN,LOW,COMPLETED,INDIVIDUAL,BRANCH
cust1259,Customer_59,IN,MEDIUM,COMPLETED,INDIVIDUAL,BRANCH
cust1260,Customer_60,IN,HIGH,COMPLETED,INDIVIDUAL,BRANCH
cust1261,Customer_61,IN,LOW,COMPLETED,INDIVIDUAL,BRANCH
cust1262,Customer_62,IN,MEDIUM,COMPLETED,INDIVIDUAL,BRANCH
cust1263,Customer_63,IN,HIGH,COMPLETED,INDIVIDUAL,BRANCH
cust1264,Customer_64,IN,LOW,COMPLETED,INDIVIDUAL,BRANCH
cust1265,Customer_65,IN,MEDIUM,COMPLETED,INDIVIDUAL,BRANCH
cust1266,Customer_66,IN,HIGH,COMPLETED,INDIVIDUAL,BRANCH
cust1267,Customer_67,IN,LOW,COMPLETED,INDIVIDUAL,BRANCH
cust1268,Customer_68,IN,MEDIUM,COMPLETED,INDIVIDUAL,BRANCH
cust1269,Customer_69,IN,HIGH,COMPLETED,INDIVIDUAL,BRANCH
cust1270,Customer_70,IN,LOW,COMPLETED,INDIVIDUAL,BRANCH
cust1271,Customer_71,IN,MEDIUM,COMPLETED,INDIVIDUAL,BRANCH
cust1272,Customer_72,IN,HIGH,COMPLETED,INDIVIDUAL,BRANCH
cust1273,Customer_73,IN,LOW,COMPLETED,INDIVIDUAL,BRANCH
cust1274,Customer_74,IN,MEDIUM,COMPLETED,INDIVIDUAL,BRANCH
cust1275,Customer_75,IN,HIGH,COMPLETED,INDIVIDUAL,BRANCH
cust1276,Customer_76,IN,LOW,COMPLETED,INDIVIDUAL,BRANCH
cust1277,Customer_77,IN,MEDIUM,COMPLETED,INDIVIDUAL,BRANCH
cust1278,Customer_78,IN,HIGH,COMPLETED,INDIVIDUAL,BRANCH
cust1279,Customer_79,IN,LOW,COMPLETED,INDIVIDUAL,BRANCH
cust1280,Customer_80,IN,MEDIUM,COMPLETED,INDIVIDUAL,BRANCH
cust1281,Customer_81,IN,HIGH,COMPLETED,INDIVIDUAL,BRANCH
cust1282,Customer_82,IN,LOW,COMPLETED,INDIVIDUAL,BRANCH
cust1283,Customer_83,IN,MEDIUM,COMPLETED,INDIVIDUAL,BRANCH
cust1284,Customer_84,IN,HIGH,COMPLETED,INDIVIDUAL,BRANCH
cust1285,Customer_85,IN,LOW,COMPLETED,INDIVIDUAL,BRANCH
cust1286,Customer_86,IN,MEDIUM,COMPLETED,INDIVIDUAL,BRANCH
cust1287,Customer_87,IN,HIGH,COMPLETED,INDIVIDUAL,BRANCH
cust1288,Customer_88,IN,LOW,COMPLETED,INDIVIDUAL,BRANCH
cust1289,Customer_89,IN,MEDIUM,COMPLETED,INDIVIDUAL,BRANCH
cust1290,Customer_90,IN,HIGH,COMPLETED,INDIVIDUAL,BRANCH
cust1291,Customer_91,IN,LOW,COMPLETED,INDIVIDUAL,BRANCH
cust1292,Customer_92,IN,MEDIUM,COMPLETED,INDIVIDUAL,BRANCH
cust1293,Customer_93,IN,HIGH,COMPLETED,INDIVIDUAL,BRANCH
cust1294,Customer_94,IN,LOW,COMPLETED,INDIVIDUAL,BRANCH
cust1295,Customer_95,IN,MEDIUM,COMPLETED,INDIVIDUAL,BRANCH
cust1296,Customer_96,IN,HIGH,COMPLETED,INDIVIDUAL,BRANCH
cust1297,Customer_97,IN,LOW,COMPLETED,INDIVIDUAL,BRANCH
cust1298,Customer_98,IN,MEDIUM,COMPLETED,INDIVIDUAL,BRANCH
cust1299,Customer_99,IN,HIGH,COMPLETED,INDIVIDUAL,BRANCH
cust1300,Customer_100,IN,LOW,COMPLETED,INDIVIDUAL,BRANCH
cust1301,Customer_1,IN,MEDIUM,COMPLETED,INDIVIDUAL,BRANCH
cust1302,Customer_2,IN,HIGH,COMPLETED,INDIVIDUAL,BRANCH
cust1303,Customer_3,IN,LOW,COMPLETED,INDIVIDUAL,BRANCH
cust1304,Customer_4,IN,MEDIUM,COMPLETED,INDIVIDUAL,BRANCH
cust1305,Customer_5,IN,HIGH,COMPLETED,INDIVIDUAL,BRANCH
cust1306,Customer_6,IN,LOW,COMPLETED,INDIVIDUAL,BRANCH
cust1307,Customer_7,IN,MEDIUM,COMPLETED,INDIVIDUAL,BRANCH
cust1308,Customer_8,IN,HIGH,COMPLETED,INDIVIDUAL,BRANCH
cust1309,Customer_9,IN,LOW,COMPLETED,INDIVIDUAL,BRANCH
cust1310,Customer_10,IN,MEDIUM,COMPLETED,INDIVIDUAL,BRANCH
cust1311,Customer_11,IN,HIGH,COMPLETED,INDIVIDUAL,BRANCH
cust1312,Customer_12,IN,LOW,COMPLETED,INDIVIDUAL,BRANCH
cust1313,Customer_13,IN,MEDIUM,COMPLETED,INDIVIDUAL,BRANCH
cust1314,Customer_14,IN,HIGH,COMPLETED,INDIVIDUAL,BRANCH
cust1315,Customer_15,IN,LOW,COMPLETED,INDIVIDUAL,BRANCH
cust1316,Customer_16,IN,MEDIUM,COMPLETED,INDIVIDUAL,BRANCH
cust1317,Customer_17,IN,HIGH,COMPLETED,INDIVIDUAL,BRANCH
cust1318,Customer_18,IN,LOW,COMPLETED,INDIVIDUAL,BRANCH
cust1319,Customer_19,IN,MEDIUM,COMPLETED,INDIVIDUAL,BRANCH
cust1320,Customer_20,IN,HIGH,COMPLETED,INDIVIDUAL,BRANCH
cust1321,Customer_21,IN,LOW,COMPLETED,INDIVIDUAL,BRANCH
cust1322,Customer_22,IN,MEDIUM,COMPLETED,INDIVIDUAL,BRANCH
cust1323,Customer_23,IN,HIGH,COMPLETED,INDIVIDUAL,BRANCH
cust1324,Customer_24,IN,LOW,COMPLETED,INDIVIDUAL,BRANCH
cust1325,Customer_25,IN,MEDIUM,COMPLETED,INDIVIDUAL,BRANCH
cust1326,Customer_26,IN,HIGH,COMPLETED,INDIVIDUAL,BRANCH
cust1327,Customer_27,IN,LOW,COMPLETED,INDIVIDUAL,BRANCH
cust1328,Customer_28,IN,MEDIUM,COMPLETED,INDIVIDUAL,BRANCH
cust1329,Customer_29,IN,HIGH,COMPLETED,INDIVIDUAL,BRANCH
cust1330,Customer_30,IN,LOW,COMPLETED,INDIVIDUAL,BRANCH
cust1331,Customer_31,IN,MEDIUM,COMPLETED,INDIVIDUAL,BRANCH
cust1332,Customer_32,IN,HIGH,COMPLETED,INDIVIDUAL,BRANCH
cust1333,Customer_33,IN,LOW,COMPLETED,INDIVIDUAL,BRANCH
cust1334,Customer_34,IN,MEDIUM,COMPLETED,INDIVIDUAL,BRANCH
cust1335,Customer_35,IN,HIGH,COMPLETED,INDIVIDUAL,BRANCH
cust1336,Customer_36,IN,LOW,COMPLETED,INDIVIDUAL,BRANCH
cust1337,Customer_37,IN,MEDIUM,COMPLETED,INDIVIDUAL,BRANCH
cust1338,Customer_38,IN,HIGH,COMPLETED,INDIVIDUAL,BRANCH
cust1339,Customer_39,IN,LOW,COMPLETED,INDIVIDUAL,BRANCH
